26760000,4490900,4491500,4490600,4490600,4695
26820000,4490600,4490600,4489900,4489900,2557
26880000,4490000,4491200,4490000,4491000,3950
26940000,4491400,4491600,4491400,4491600,25
27000000,4491800,4492600,4491800,4492600,276
27060000,4492900,4492900,4492500,4492500,565
27120000,4493400,4495600,4493400,4495600,618
27180000,4495500,4495500,4494500,4494700,189
27240000,4495100,4495100,4493000,4494000,4209
27300000,4492700,4492700,4491900,4491900,49
27360000,4491900,4492100,4491900,4492100,45
27420000,4494100,4494100,4494100,4494100,300
27480000,4494200,4494600,4494100,4494500,5004
27540000,4495300,4495300,4494000,4494100,820
27600000,4493600,4493600,4493600,4493600,219
27660000,4493400,4494100,4492900,4493300,928
27720000,4492200,4492600,4492200,4492600,409
27780000,4492500,4492500,4491800,4492000,1590
27840000,4491600,4491600,4490500,4491600,882
27900000,4491300,4492100,4491300,4491900,321
27960000,4491600,4491600,4491000,4491000,483
28020000,4490700,4490800,4490500,4490800,1188
28080000,4490700,4491000,4489600,4489700,1131
28140000,4490000,4491000,4489300,4491000,463
28200000,4491000,4491000,4490500,4490500,1113
28260000,4490600,4492500,4490500,4492100,13615
28320000,4492400,4492500,4491900,4492300,2375
28380000,4492200,4492200,4491200,4491300,484
28440000,4490900,4492300,4490900,4492100,3240
28500000,4492200,4492200,4491700,4491700,493
28560000,4492100,4492100,4491800,4491800,26
28620000,4491500,4492400,4491500,4492400,1077
28680000,4492400,4492700,4491900,4491900,615
28740000,4492000,4492400,4491800,4491900,7829
28800000,4492000,4492100,4491600,4492100,20357
28860000,4491900,4492200,4490500,4491100,5965
28920000,4491800,4491900,4491000,4491000,11801
28980000,4490900,4491200,4490100,4491100,19084
29040000,4491500,4492300,4491500,4491500,7286
29100000,4491800,4492100,4490800,4490800,8034
29160000,4490600,4490900,4489300,4489500,16946
29220000,4490000,4491100,4490000,4491000,2293
29280000,4491000,4491000,4490700,4490900,3293
29340000,4491000,4492400,4491000,4492300,12204
29400000,4492500,4492500,4491800,4492200,2966
29460000,4491400,4491500,4490700,4490700,6877
29520000,4491300,4491300,4490100,4490600,15478
29580000,4490600,4490600,4490100,4490500,5275
29640000,4490600,4490600,4490300,4490500,854
29700000,4490100,4491100,4489200,4489200,13358
29760000,4489600,4489600,4489400,4489400,1333
29820000,4489400,4489400,4488400,4488900,15574
29880000,4488700,4489000,4488000,4488800,6458
29940000,4489000,4489100,4488200,4488200,664
30000000,4488300,4489300,4488100,4488100,13662
30060000,4488000,4488900,4487700,4488300,12228
30120000,4488190,4489000,4487300,4489000,5235
30180000,4489000,4489300,4487300,4487300,16140
30240000,4487500,4487700,4485900,4486400,14279
30300000,4486300,4486600,4485900,4485900,3600
30360000,4485900,4486800,4485500,4486700,20952
30420000,4486600,4486600,4485000,4485600,13580
30480000,4485900,4487100,4485900,4486400,4836
30540000,4486700,4486800,4485300,4485900,2547
30600000,4485900,4491200,4485700,4487900,49919
30660000,4487800,4489500,4486400,4486400,6978
30720000,4486000,4487800,4485400,4486200,27342
30780000,4486000,4486900,4483900,4484700,40682
30840000,4484700,4487400,4484700,4486200,6440
30900000,4486100,4487600,4486100,4487200,24336
30960000,4487600,4489800,4487600,4489200,23955
31020000,4489800,4492000,4489800,4492000,16821
31080000,4492200,4492800,4490300,4491400,11354
31140000,4491500,4492500,4490600,4490900,12112
31200000,4491000,4492300,4490400,4490400,7313
31260000,4490700,4490700,4488900,4488900,15392
31320000,4490000,4492100,4489700,4492000,10557
31380000,4492100,4493400,4492100,4492500,3465
31440000,4492900,4493400,4490900,4490900,7220
31500000,4490700,4491900,4490100,4491700,6234
31560000,4491700,4492900,4490500,4490800,6688
31620000,4490600,4491200,4489300,4489300,6614
31680000,4489600,4490710,4489600,4490710,1890
31740000,4491400,4491700,4490400,4490900,1298
31800000,4490900,4491600,4490700,4491600,385
31860000,4491800,4492100,4491700,4492100,1842
31920000,4491800,4491800,4490000,4491100,7819
31980000,4491200,4494000,4491200,4494000,7323
32040000,4493800,4494100,4492800,4492900,3851
32100000,4492600,4493100,4491000,4491000,6580
32160000,4490900,4491000,4489000,4489000,13026
32220000,4489000,4489600,4488400,4489100,7530
32280000,4489100,4489100,4487700,4488000,10241
32340000,4488000,4488800,4487100,4488800,9881
32400000,4489200,4489200,4488000,4488000,1227
32460000,4487400,4488800,4487200,4488800,5491
32520000,4488800,4489000,4487600,4487600,2654
32580000,4487600,4487900,4487000,4487100,8539
32640000,4487000,4487200,4486600,4486900,4068
32700000,4487000,4487200,4486300,4486300,19460
32760000,4486200,4487300,4486200,4487100,5824
32820000,4487100,4488400,4487100,4487700,7760
32880000,4488000,4488000,4486400,4486500,4536
32940000,4486600,4487200,4486400,4486400,1143
33000000,4486400,4486500,4485500,4486200,4901
33060000,4486000,4487400,4485800,4487100,26907
33120000,4487300,4487400,4485000,4485300,6814
33180000,4485200,4486200,4485200,4486200,6702
33240000,4485600,4486400,4485400,4485800,13280
33300000,4485900,4486000,4485000,4485300,7291
33360000,4485400,4485400,4484000,4484000,8898
33420000,4484100,4485100,4484100,4484700,3687
33480000,4484800,4485200,4484500,4485200,704
33540000,4485500,4485700,4484500,4485500,7660
33600000,4485600,4486500,4485000,4486500,3743
33660000,4486900,4486900,4485700,4485800,465
33720000,4486000,4486400,4485700,4486400,968
33780000,4486500,4486500,4485900,4486300,2660
33840000,4486100,4486200,4484700,4484800,11649
33900000,4485200,4485200,4484500,4484700,6855
33960000,4484800,4485400,4484500,4484600,11982
34020000,4485000,4485000,4482600,4483000,20419
34080000,4482800,4483200,4481900,4482200,29091
34140000,4481900,4482600,4480100,4480400,64862
34200000,4480400,4484450,4480400,4483100,764109
34260000,4483000,4484200,4479700,4480100,412715
34320000,4480200,4480800,4478200,4480050,363615
34380000,4480100,4480100,4476300,4477100,368816
34440000,4477200,4480600,4476800,4478750,408991
34500000,4478700,4483200,4478200,4483150,348409
34560000,4483000,4486700,4482600,4483800,294377
34620000,4483800,4486100,4483000,4484100,276708
34680000,4484200,4484200,4480800,4482500,186365
34740000,4482400,4484100,4481350,4481900,151154
34800000,4481700,4482500,4479100,4480300,219568
34860000,4480250,4480300,4477900,4479450,160648
34920000,4479300,4481300,4479300,4480300,224232
34980000,4480200,4480300,4478400,4479300,204807
35040000,4479400,4480600,4478500,4479700,152906
35100000,4479700,4480350,4477000,4478900,280035
35160000,4479000,4479750,4476500,4479600,240490
35220000,4480100,4485300,4478700,4485200,313719
35280000,4485300,4485300,4482700,4482800,213124
35340000,4483400,4484300,4483100,4484000,127531
35400000,4484100,4487900,4483000,4486300,224710
35460000,4486000,4486800,4484200,4486100,151332
35520000,4485900,4487600,4484400,4487300,147923
35580000,4487400,4488400,4485100,4486500,158316
35640000,4486700,4488400,4486400,4487900,90157
35700000,4488100,4490000,4486600,4487100,233304
35760000,4487200,4487300,4485250,4487200,166194
35820000,4487100,4489400,4487100,4489300,123270
35880000,4489300,4489300,4486500,4486700,134852
35940000,4486900,4487600,4485900,4485900,89584
36000000,4485400,4491100,4484900,4489300,370101
36060000,4489050,4492100,4486900,4492100,195142
36120000,4492300,4492900,4486700,4487300,480079
36180000,4487700,4490900,4486900,4490500,200871
36240000,4490100,4490900,4488700,4489100,189913
36300000,4488900,4489900,4487100,4488800,236515
36360000,4488550,4489400,4486400,4486900,267190
36420000,4487000,4488400,4486500,4486700,233133
36480000,4486500,4487100,4484600,4484600,233409
36540000,4485000,4485950,4484000,4484000,199064
36600000,4484100,4485100,4482200,4484400,214037
36660000,4484400,4486200,4483700,4485800,141583
36720000,4485700,4487400,4485700,4487000,154606
36780000,4486900,4487500,4484500,4487350,115668
36840000,4487550,4487550,4484700,4485300,101664
36900000,4485200,4485400,4482700,4482700,200730
36960000,4482900,4484200,4482250,4482500,129450
37020000,4482450,4483500,4481700,4483200,162144
37080000,4482800,4485100,4482500,4483100,102714
37140000,4483000,4486000,4482500,4485800,138633
37200000,4485900,4486050,4484200,4485100,154111
37260000,4484650,4484700,4481100,4481700,270046
37320000,4481500,4482300,4479900,4481300,308068
37380000,4481000,4481750,4480000,4480500,133847
37440000,4480500,4481100,4479400,4479800,189806
37500000,4479350,4480800,4478500,4479500,197044
37560000,4479400,4480200,4478500,4478500,152496
37620000,4478400,4478400,4476300,4477200,328198
37680000,4477300,4477400,4474500,4474700,363562
37740000,4474950,4477300,4474100,4474200,375628
37800000,4474350,4475800,4473800,4475400,223038
37860000,4475400,4477900,4475350,4477700,237879
37920000,4477500,4478600,4476900,4477600,328232
37980000,4477550,4478900,4476800,4478250,159476
38040000,4478400,4480400,4478400,4480150,137944
38100000,4480500,4483400,4480000,4482000,168553
38160000,4481800,4483750,4481300,4481300,137069
38220000,4481150,4481500,4480200,4480800,96355
38280000,4480700,4481400,4480500,4480600,91031
38340000,4480600,4482700,4480500,4482700,102535
38400000,4482300,4483800,4480800,4482900,196719
38460000,4482700,4483200,4481000,4482550,97107
38520000,4482050,4483400,4481950,4482800,78170
38580000,4482800,4483300,4481550,4481900,126040
38640000,4481900,4484100,4481850,4483900,80163
38700000,4483950,4484000,4480700,4481300,107821
38760000,4481300,4481900,4481050,4481400,101311
38820000,4481400,4484100,4481100,4483800,92026
38880000,4483650,4484700,4482500,4484000,87507
38940000,4484000,4484600,4484000,4484200,124300
39000000,4484150,4484150,4481800,4482600,95987
39060000,4482550,4482600,4480200,4480700,188891
39120000,4480800,4481300,4479900,4480700,80612
39180000,4480750,4481600,4480300,4481300,121869
39240000,4481250,4481250,4479400,4479800,132886
39300000,4479600,4480100,4478400,4478900,144788
39360000,4479000,4481150,4478900,4479850,845117
39420000,4480050,4481300,4479350,4481200,70534
39480000,4481500,4485200,4481500,4484800,235057
39540000,4484900,4485200,4483900,4484900,191182
39600000,4484850,4485800,4484500,4485500,150202
39660000,4485350,4485800,4484600,4485400,112509
39720000,4485200,4485400,4484000,4484400,74664
39780000,4484100,4487200,4484100,4486500,166832
39840000,4486800,4488100,4486500,4487100,167751
39900000,4487200,4488500,4486250,4487550,142703
39960000,4487100,4488400,4487100,4487400,69973
40020000,4487450,4488200,4487300,4487800,77842
40080000,4488400,4488400,4487400,4487900,86859
40140000,4487500,4488500,4487200,4487600,103920
40200000,4487700,4488150,4486200,4486600,101453
40260000,4486800,4488100,4486200,4487800,128332
40320000,4487800,4488600,4487300,4487900,156388
40380000,4487900,4488500,4487500,4487600,99157
40440000,4487400,4489100,4487200,4489100,129672
40500000,4489000,4489500,4487900,4489400,331480
40560000,4489400,4490900,4488700,4490700,148305
40620000,4490500,4492200,4490100,4491700,920920
40680000,4491700,4493000,4490600,4492000,198716
40740000,4492200,4494900,4492200,4494000,322691
40800000,4493600,4495150,4493600,4494050,194988
40860000,4494050,4495400,4493500,4494100,143050
40920000,4494100,4494800,4493100,4494000,109536
40980000,4493700,4493800,4492000,4492500,93126
41040000,4492200,4494350,4492200,4493900,107598
41100000,4494000,4494650,4493500,4494100,69677
41160000,4494200,4495500,4493500,4493700,101126
41220000,4493500,4494600,4493500,4494600,102981
41280000,4494500,4495400,4494100,4495000,188304
41340000,4495400,4495400,4493700,4493800,120567
41400000,4494400,4495300,4494100,4494300,146793
41460000,4494700,4494900,4493200,4494100,84347
41520000,4494400,4494750,4492600,4492800,192752
41580000,4493000,4493800,4492500,4493200,74568
41640000,4493100,4493600,4492200,4493500,85671
41700000,4493450,4493950,4492200,4492600,103936
41760000,4492800,4494200,4492800,4493450,123942
41820000,4493500,4493600,4491800,4492950,141946
41880000,4493000,4494990,4493000,4494900,119599
41940000,4494800,4495250,4493600,4493900,87930
42000000,4493800,4493800,4492650,4493000,120816
42060000,4492900,4494800,4492800,4494500,87604
42120000,4494600,4495300,4493700,4494800,99556
42180000,4494800,4495100,4493750,4494100,80536
42240000,4494000,4494050,4492800,4493600,92876
42300000,4492900,4493200,4490900,4491300,170976
42360000,4491400,4491900,4491200,4491600,103000
42420000,4492300,4493200,4491750,4492100,65836
42480000,4492300,4493400,4491750,4493200,52111
