25080000,4492000,4493000,4491500,4493000,400,4492500,4493500,4492100,4493500,400
25140000,4493000,4493300,4492900,4493100,500,4493500,4494400,4493200,4494100,500
25200000,4493100,4494900,4492500,4494700,600,4494100,4495500,4493700,4495300,400
25260000,4494700,4497200,4494700,4497000,400,4495300,4497400,4495000,4497400,300
25320000,4497000,4499200,4496700,4497500,700,4497400,4499800,4497100,4497900,400
25380000,4497500,4497700,4494500,4496200,500,4497900,4498000,4494800,4496600,400
25440000,4496200,4496300,4494400,4494700,900,4496600,4496600,4494800,4495200,1800
25500000,4494700,4494800,4492400,4492700,400,4495200,4495200,4492900,4493100,900
25560000,4492700,4493300,4491700,4493200,500,4493100,4493700,4492400,4493600,400
25620000,4493200,4493300,4492000,4492600,400,4493600,4493700,4492400,4492900,1700
25680000,4492600,4493100,4491300,4492800,700,4492900,4493400,4491700,4493100,400
25740000,4492800,4493300,4492400,4492400,300,4493100,4493600,4492500,4492600,1400
25800000,4492400,4493200,4491600,4492200,100,4492600,4493400,4492100,4492700,600
25860000,4492200,4494500,4492100,4494200,400,4492700,4494900,4492700,4494600,400
25920000,4494200,4494500,4493100,4493500,700,4494600,4494800,4493600,4493900,1400
25980000,4493500,4494100,4493100,4493900,400,4493900,4494600,4493600,4494200,400
26040000,4493900,4494600,4493600,4493900,400,4494200,4494900,4493900,4494100,900
26100000,4493900,4495200,4493800,4494900,400,4494100,4495600,4494100,4495300,700
26160000,4494900,4495100,4494500,4494700,400,4495300,4495400,4494900,4495000,600
26220000,4494700,4496100,4494700,4495500,400,4495000,4496300,4495000,4495900,700
26280000,4495500,4495800,4494400,4494600,700,4495900,4496100,4494700,4495000,900
26340000,4494600,4495400,4494200,4495100,400,4495000,4495700,4494600,4495400,400
26400000,4495100,4496100,4495000,4495800,400,4495400,4496300,4495200,4496300,600
26460000,4495800,4496200,4494000,4494100,700,4496300,4496300,4494500,4494500,500
26520000,4494100,4494100,4492500,4492500,1500,4494500,4494500,4493000,4493000,1600
26580000,4492500,4492900,4491300,4491500,400,4493000,4493200,4491700,4491900,700
26640000,4491500,4491900,4491000,4491500,700,4491900,4492200,4491300,4492000,1800
26700000,4491500,4492100,4490000,4490600,400,4492000,4492400,4490200,4490900,900
26760000,4490600,4491400,4490200,4490200,300,4490900,4491900,4490600,4490600,1400
26820000,4490200,4490700,4489500,4489800,400,4490600,4491100,4489900,4490300,1400
26880000,4489800,4491100,4489700,4490900,500,4490300,4491600,4490000,4491400,400
26940000,4490900,4491500,4490500,4491500,400,4491400,4492000,4490900,4491800,400
27000000,4491500,4492600,4491300,4492400,1400,4491800,4493100,4491600,4493100,1400
27060000,4492400,4493000,4492200,4493000,500,4493100,4493500,4492800,4493500,1400
27120000,4493000,4495700,4492900,4495700,800,4493500,4496200,4493400,4496200,1400
27180000,4495700,4495700,4494000,4494200,1400,4496200,4496200,4494500,4494900,1900
27240000,4494200,4495000,4492000,4492800,1000,4494900,4495300,4493200,4493500,1400
27300000,4492800,4492800,4491100,4491400,1000,4493500,4493500,4491700,4491900,1400
27360000,4491400,4493600,4491400,4493600,1100,4491900,4494100,4491900,4494100,1400
27420000,4493600,4494100,4493400,4493800,1000,4494100,4494600,4493900,4494400,1400
27480000,4493800,4495000,4493800,4495000,1000,4494400,4495300,4494400,4495300,100
27540000,4495000,4495200,4493600,4493600,100,4495300,4495900,4493800,4494100,1400
27600000,4493600,4493800,4493100,4493500,100,4494100,4494400,4493500,4493900,1500
27660000,4493500,4494100,4492500,4492900,100,4493900,4494600,4492800,4493200,1000
27720000,4492900,4493400,4492000,4492600,2500,4493200,4493800,4492300,4493100,1400
27780000,4492600,4492700,4491500,4491800,100,4493100,4493100,4492000,4492000,500
27840000,4491800,4491800,4490500,4491300,200,4492000,4492000,4490800,4491400,1000
27900000,4491300,4491900,4490800,4491400,1100,4491400,4492300,4491200,4491800,1000
27960000,4491400,4491600,4490700,4490700,100,4491800,4492000,4490900,4490900,1000
28020000,4490700,4490800,4490300,4490500,200,4490900,4491100,4490600,4490800,500
28080000,4490500,4490900,4489300,4489700,1100,4490800,4491300,4489600,4490000,200
28140000,4489700,4491400,4489000,4491300,100,4490000,4491800,4489300,4491600,1900
28200000,4491300,4491300,4490000,4490500,3100,4491600,4491800,4490300,4490900,1000
28260000,4490500,4492400,4490200,4491700,1100,4490900,4492700,4490500,4492200,1500
28320000,4491700,4492400,4491500,4491500,600,4492200,4492700,4491800,4491900,1500
28380000,4491500,4492000,4490700,4490900,1000,4491900,4492400,4491000,4491300,1500
28440000,4490900,4492400,4490600,4492200,300,4491300,4492700,4490900,4492500,1900
28500000,4492200,4492300,4491500,4491600,400,4492500,4492600,4491800,4491800,1000
28560000,4491600,4492100,4491200,4491600,700,4491800,4492400,4491400,4491800,1000
28620000,4491600,4492500,4491200,4492300,300,4491800,4492700,4491400,4492600,500
28680000,4492300,4492500,4491500,4491600,300,4492600,4492800,4491600,4491700,1000
28740000,4491600,4492500,4491600,4491800,400,4491700,4492800,4491700,4492000,100
