20210507 11:00,1305600,1312550,1304700,1311300,10030492
20210507 12:00,1311300,1311500,1303800,1305900,6676249
20210507 13:00,1306000,1306200,1300000,1300050,6313661
20210507 14:00,1300000,1303700,1298500,1303100,6200371
20210507 15:00,1303000,1306000,1301700,1302100,15978305
20210510 09:00,1293700,1295500,1281800,1284500,11719416
20210510 10:00,1284600,1286500,1278600,1281850,14239919
20210510 11:00,1281900,1285450,1278900,1285390,9853969
20210510 12:00,1285400,1287050,1281600,1283200,6300295
20210510 13:00,1283200,1285000,1279700,1280550,5830428
20210510 14:00,1280500,1281100,1268200,1270700,12605898
20210510 15:00,1270650,1275000,1268100,1268500,23770994
20210511 09:00,1233700,1248000,1227700,1247100,33146151
20210511 10:00,1247100,1247200,1232600,1242400,20042356
20210511 11:00,1242400,1254200,1239500,1251300,14299928
20210511 12:00,1251300,1257200,1247300,1249600,10629859
20210511 13:00,1249500,1261700,1248850,1259200,9757651
20210511 14:00,1259300,1262700,1255200,1257350,10348117
20210511 15:00,1257300,1262100,1252800,1259100,19997668
20210512 09:00,1235000,1246400,1233100,1239800,12449373
20210512 10:00,1239800,1242400,1228300,1231300,17453613
20210512 11:00,1231300,1235800,1227100,1228100,12271185
20210512 12:00,1228100,1231400,1223200,1231000,12604983
20210512 13:00,1230900,1234500,1226100,1227000,9688716
20210512 14:00,1227000,1229600,1222500,1227700,10433364
20210512 15:00,1227600,1230600,1222600,1227700,30462626
20210513 09:00,1247300,1258400,1244100,1253500,18360097
20210513 10:00,1253500,1263000,1251600,1260200,17332936
20210513 11:00,1260200,1261100,1245900,1248800,13921126
20210513 12:00,1248900,1257600,1248400,1250200,10263701
20210513 13:00,1250300,1253100,1242600,1246900,11378011
20210513 14:00,1246900,1256750,1246500,1253900,9831209
20210513 15:00,1253900,1257900,1249000,1249700,18446588
20210514 09:00,1263400,1271500,1259800,1263900,13143132
20210514 10:00,1263900,1267800,1258500,1267550,13687101
20210514 11:00,1267500,1267900,1264000,1265300,7511268
20210514 12:00,1265300,1271800,1264700,1271400,6817901
20210514 13:00,1271400,1272850,1269700,1272100,6184953
20210514 14:00,1272100,1277300,1271500,1275300,7547408
20210514 15:00,1275300,1278900,1271700,1274500,21592662
20210517 09:00,1267800,1269500,1260100,1260350,10372632
20210517 10:00,1260400,1264100,1254600,1259900,12533791
20210517 11:00,1259900,1261300,1256100,1257000,7128532
20210517 12:00,1256900,1259000,1254700,1255900,6207514
20210517 13:00,1255900,1257050,1251600,1254000,6388290
20210517 14:00,1254000,1256200,1252200,1256000,5979674
20210517 15:00,1256000,1262700,1253500,1262700,16838452
20210518 09:00,1264800,1269900,1259100,1265300,9463943
20210518 10:00,1265350,1268150,1262850,1266800,8944378
20210518 11:00,1266800,1268650,1262100,1262700,7055574
20210518 12:00,1262800,1264900,1261900,1262700,5431823
20210518 13:00,1262700,1263700,1260200,1260300,4658495
20210518 14:00,1260400,1261500,1253800,1256400,6459097
20210518 15:00,1256300,1257800,1247800,1248500,16962252
20210519 09:00,1230000,1240700,1228500,1233400,12378926
20210519 10:00,1233400,1240500,1231000,1236200,13667976
20210519 11:00,1236200,1241200,1233100,1239000,10640524
20210519 12:00,1239000,1242500,1237150,1239900,7711666
20210519 13:00,1239800,1244400,1239700,1242600,6518231
20210519 14:00,1242600,1249100,1235000,1239500,12800571
20210519 15:00,1239500,1247900,1237700,1246900,20318286
20210520 09:00,1251900,1262200,1251000,1258400,10105640
20210520 10:00,1258400,1264700,1257600,1263500,9518289
20210520 11:00,1263600,1272700,1262800,1270500,9853848
20210520 12:00,1270500,1270700,1266700,1269700,8328557
20210520 13:00,1269700,1273750,1269000,1271500,6264274
20210520 14:00,1271600,1276000,1270800,1275300,10213947
20210520 15:00,1275300,1277200,1272000,1273100,17504095
20210521 09:00,1279900,1280000,1265900,1270400,13474911
20210521 10:00,1270500,1272500,1261600,1263800,11546122
20210521 11:00,1263700,1271800,1257000,1257600,10276136
20210521 12:00,1257500,1260000,1254000,1255900,8467080
20210521 13:00,1255800,1270689,1253900,1258800,6093963
20210521 14:00,1258800,1260900,1255200,1259500,6406823
20210521 15:00,1259600,1260800,1252100,1254300,18520840
20210524 09:00,1260000,1270350,1259400,1266600,10464628
20210524 10:00,1266700,1276600,1266600,1275350,11815401
20210524 11:00,1275350,1276800,1272467,1275400,6704830
20210524 12:00,1275400,1277800,1273300,1274450,5417831
20210524 13:00,1274450,1276900,1273700,1276000,3757332
20210524 14:00,1276100,1279400,1272367,1277700,5381727
20210524 15:00,1277700,1279100,1270000,1271000,16795225
20210525 09:00,1277500,1283200,1268900,1269400,20898712
20210525 10:00,1269450,1272800,1267600,1271200,11426029
20210525 11:00,1271300,1271600,1266690,1267950,7650182
20210525 12:00,1268000,1270700,1267200,1268300,4810827
20210525 13:00,1268200,1270567,1266100,1268800,4869895
20210525 14:00,1268850,1269200,1265600,1266550,4843616
20210525 15:00,1266550,1269600,1263200,1269000,14432722
20210526 09:00,1268900,1273800,1267900,1269400,7431009
20210526 10:00,1269300,1271800,1266400,1270200,10295299
20210526 11:00,1270200,1272600,1267400,1269600,5875098
20210526 12:00,1269500,1271000,1267100,1267100,5041085
20210526 13:00,1267100,1269200,1264250,1265650,5696844
20210526 14:00,1265650,1268550,1264850,1267850,5243447
20210526 15:00,1267850,1268700,1266250,1268500,12636715
20210527 09:00,1264600,1274950,1263500,1271200,9558710
20210527 10:00,1271200,1276400,1269100,1270650,10913533
20210527 11:00,1270600,1273100,1267000,1268200,7426314
20210527 12:00,1268100,1268900,1265200,1266290,5194740
20210527 13:00,1266250,1267100,1262100,1262800,5655739
20210527 14:00,1262800,1263000,1258000,1259800,8160590
20210527 15:00,1259800,1260000,1250800,1252800,37370149
20210528 09:00,1255500,1258000,1245800,1254600,12250030
20210528 10:00,1254600,1257100,1251300,1251700,10059505
20210528 11:00,1251700,1252300,1248800,1251900,7880965
20210528 12:00,1251900,1254100,1251400,1253000,5641635
20210528 13:00,1253000,1253800,1247350,1248700,7974142
20210528 14:00,1248800,1251400,1248100,1250700,5419271
20210528 15:00,1250700,1251700,1245500,1246100,19277059
20210601 09:00,1251500,1253500,1244400,1246400,11010220
20210601 10:00,1246400,1248200,1239400,1244200,13072373
20210601 11:00,1244200,1248300,1243400,1247150,7246082
20210601 12:00,1247100,1248450,1243600,1248400,5635040
20210601 13:00,1248400,1248400,1244600,1245800,6284179
20210601 14:00,1245750,1250000,1245300,1248800,5854093
20210601 15:00,1248750,1249400,1242000,1242800,14397531
20210602 09:00,1241900,1251300,1241100,1250350,9374898
20210602 10:00,1250400,1252400,1247500,1249000,9643129
20210602 11:00,1249100,1251800,1246600,1249850,7465067
20210602 12:00,1249900,1250200,1244150,1244150,5085842
20210602 13:00,1244100,1245600,1240700,1243100,5406814
20210602 14:00,1243100,1246900,1240500,1246800,6045245
20210602 15:00,1246800,1251700,1245010,1250600,12734278
20210603 09:00,1246600,1248500,1232700,1236200,17046982
20210603 10:00,1236200,1239400,1231200,1239300,13915761
20210603 11:00,1239400,1241500,1235500,1237050,8584187
20210603 12:00,1237100,1238400,1233800,1236800,5915750
20210603 13:00,1236800,1240400,1233000,1239000,5746559
20210603 14:00,1239100,1240800,1236000,1236400,7145743
20210603 15:00,1236400,1239150,1233900,1235400,15019653
20210604 09:00,1240100,1250000,1238500,1249250,11029906
20210604 10:00,1249250,1253600,1247600,1249600,11636457
20210604 11:00,1249700,1253900,1248700,1251100,8896357
20210604 12:00,1251100,1259500,1249800,1256500,9798026
20210604 13:00,1256500,1257900,1254800,1256800,4826949
20210604 14:00,1256800,1261550,1256200,1260500,6119873
20210604 15:00,1260500,1261000,1254950,1258900,17301535
20210607 09:00,1262000,1263200,1248900,1252300,11580263
20210607 10:00,1252300,1254100,1248600,1250900,10828938
20210607 11:00,1250900,1252100,1248400,1250050,8357556
20210607 12:00,1250050,1254400,1249900,1253300,6484695
20210607 13:00,1253350,1254800,1250100,1250200,5715635
20210607 14:00,1250200,1252500,1249100,1252100,7927112
20210607 15:00,1252150,1260300,1251500,1259000,16177129
20210608 09:00,1266000,1284600,1264500,1270250,18130352
20210608 10:00,1270200,1276400,1267800,1271300,13468438
20210608 11:00,1271400,1274700,1262100,1266100,10537352
20210608 12:00,1266100,1268400,1265300,1268200,5292907
20210608 13:00,1268200,1269300,1264300,1267050,4815937
20210608 14:00,1267100,1273200,1266700,1272900,5353191
20210608 15:00,1272900,1274200,1266800,1267400,13713226
20210609 09:00,1272500,1277500,1266400,1269000,9194287
20210609 10:00,1269000,1272950,1265200,1272000,9277292
20210609 11:00,1271900,1273400,1268250,1269500,6270751
20210609 12:00,1269450,1272350,1269000,1271450,4227231
20210609 13:00,1271500,1272800,1270600,1271250,3625179
20210609 14:00,1271300,1272950,1270700,1271600,4349976
20210609 15:00,1271550,1272400,1267400,1271300,17158213
20210610 09:00,1270000,1281900,1266200,1279200,11289570
20210610 10:00,1279200,1280100,1261100,1264700,13164285
20210610 11:00,1264700,1266900,1261900,1265950,7877542
20210610 12:00,1265900,1268200,1264300,1265900,4968967
20210610 13:00,1266000,1266300,1262300,1263500,5442748
20210610 14:00,1263550,1263900,1259600,1263400,6917886
20210610 15:00,1263400,1264100,1259400,1261100,18892202
20210611 09:00,1264700,1271150,1261000,1269000,10267278
20210611 10:00,1269000,1272700,1265800,1267000,9067484
20210611 11:00,1267000,1271600,1265150,1270700,6134458
20210611 12:00,1270800,1272550,1269100,1270600,4957487
20210611 13:00,1270700,1274100,1269100,1273350,4280136
20210611 14:00,1273400,1274400,1271900,1273700,4112126
