20210513 15:00:00,1445600,1448900,1441700,1441700,1209725
20210514 09:00:00,1451100,1456900,1444300,1449200,442571
20210514 10:00:00,1448600,1449500,1439700,1444200,364653
20210514 11:00:00,1444100,1446300,1441000,1443600,305137
20210514 12:00:00,1444000,1448500,1444000,1448500,219051
20210514 13:00:00,1448700,1450500,1448400,1449800,226110
20210514 14:00:00,1449800,1452000,1448400,1449000,214355
20210514 15:00:00,1449000,1450400,1446400,1446800,930691
20210517 09:00:00,1444400,1455500,1443300,1452300,431622
20210517 10:00:00,1451900,1456200,1447200,1447500,385421
20210517 11:00:00,1447300,1451700,1445500,1451400,451161
20210517 12:00:00,1451400,1458000,1451100,1454600,371008
20210517 13:00:00,1454500,1457800,1450100,1451200,458445
20210517 14:00:00,1451100,1456300,1450600,1454900,1593914
20210517 15:00:00,1454600,1455000,1449300,1451100,903237
20210518 09:00:00,1447800,1453000,1436100,1436700,476514
20210518 10:00:00,1436750,1440100,1432300,1439600,521966
20210518 11:00:00,1439500,1441200,1438300,1439200,313736
20210518 12:00:00,1439400,1441400,1437400,1440700,313396
20210518 13:00:00,1440500,1443500,1439100,1442300,686392
20210518 14:00:00,1442300,1442300,1437000,1438600,318606
20210518 15:00:00,1438600,1443300,1437800,1439100,1085893
20210519 09:00:00,1423200,1426500,1413300,1418400,577407
20210519 10:00:00,1418500,1419200,1409400,1417300,735094
20210519 11:00:00,1417200,1424500,1417200,1423500,512750
20210519 12:00:00,1423400,1427500,1421900,1426500,291377
20210519 13:00:00,1426900,1428200,1424600,1426200,265018
20210519 14:00:00,1426200,1430000,1422000,1425300,453146
20210519 15:00:00,1423200,1431900,1422250,1431900,1284519
20210520 09:00:00,1431200,1433500,1421600,1428000,459011
20210520 10:00:00,1427100,1435400,1426500,1433800,407394
20210520 11:00:00,1434000,1449000,1433500,1446400,881781
20210520 12:00:00,1446500,1447800,1441800,1444600,498744
20210520 13:00:00,1444400,1447100,1443900,1445700,424013
20210520 14:00:00,1445450,1446200,1442200,1442400,275973
20210520 15:00:00,1441900,1445450,1438300,1438800,1131574
20210521 09:00:00,1442800,1451900,1442800,1446900,520191
20210521 10:00:00,1446500,1454100,1445200,1448800,434102
20210521 11:00:00,1448700,1456900,1448500,1455500,752079
20210521 12:00:00,1455300,1456800,1446400,1446500,635900
20210521 13:00:00,1446600,1450000,1445300,1449950,242043
20210521 14:00:00,1450200,1450450,1447150,1449800,259766
20210521 15:00:00,1449600,1450500,1445500,1447400,1085824
20210524 09:00:00,1450600,1453700,1441800,1446500,445487
20210524 10:00:00,1446500,1450700,1444400,1448800,471168
20210524 11:00:00,1448700,1450400,1446600,1447350,299176
20210524 12:00:00,1447300,1449100,1446500,1447800,303262
20210524 13:00:00,1447900,1451550,1446200,1451400,334602
20210524 14:00:00,1451400,1452400,1450100,1451600,313734
20210524 15:00:00,1451650,1452700,1447000,1447200,1038335
20210525 09:00:00,1449200,1450000,1435350,1440200,1369393
20210525 10:00:00,1440300,1441000,1435000,1435000,417599
20210525 11:00:00,1434850,1435500,1432000,1434850,374247
20210525 12:00:00,1434900,1438100,1434200,1436500,238378
20210525 13:00:00,1436800,1436800,1433100,1433200,278050
20210525 14:00:00,1433300,1436100,1432950,1435200,254428
20210525 15:00:00,1435300,1438650,1434300,1437900,961218
20210526 09:00:00,1435000,1439800,1431900,1432700,266724
20210526 10:00:00,1433000,1436700,1432400,1433550,346960
20210526 11:00:00,1433700,1436100,1432300,1435200,270078
20210526 12:00:00,1435300,1435300,1431800,1431800,230923
20210526 13:00:00,1431600,1433200,1430500,1431200,285164
20210526 14:00:00,1431100,1432700,1430500,1430700,294279
20210526 15:00:00,1430650,1435050,1430550,1433800,1067615
20210527 09:00:00,1438800,1447500,1436800,1446700,395158
20210527 10:00:00,1446200,1447400,1442900,1444350,370724
20210527 11:00:00,1444400,1444600,1441900,1443300,422066
20210527 12:00:00,1443300,1445900,1442650,1442800,255943
20210527 13:00:00,1442800,1444200,1440500,1441800,213813
20210527 14:00:00,1441800,1441800,1437000,1439500,272789
20210527 15:00:00,1439400,1444200,1436400,1438200,3280173
20210528 09:00:00,1442100,1444300,1435000,1438850,280385
20210528 10:00:00,1439200,1440100,1434850,1440000,239735
20210528 11:00:00,1440400,1441750,1438100,1441400,209755
20210528 12:00:00,1441100,1443100,1440000,1440600,191831
20210528 13:00:00,1440500,1441100,1439000,1441100,176975
20210528 14:00:00,1441100,1441600,1439200,1439500,172019
20210528 15:00:00,1439400,1441700,1437400,1437400,1110021
20210601 09:00:00,1450000,1457600,1442800,1448200,412926
20210601 10:00:00,1447900,1449700,1440800,1443700,547372
20210601 11:00:00,1443650,1445450,1442600,1443100,216533
20210601 12:00:00,1443100,1443700,1440200,1440400,187512
20210601 13:00:00,1440200,1440300,1437500,1439450,179478
20210601 14:00:00,1439500,1441900,1439500,1441600,152490
20210601 15:00:00,1441800,1443200,1440100,1441900,629816
20210602 09:00:00,1446200,1450500,1441100,1449000,255593
20210602 10:00:00,1449200,1454500,1447300,1453500,355239
20210602 11:00:00,1453400,1456450,1450100,1455600,418998
